Connection Count,Handshake Duration (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
8831,0.032176971435547,1661041642.23355,242,1661041642.23515,242,1661041642.23563,90,1661041642.26572,90
8832,0.014981031417847,1661041643.09686,242,1661041643.09852,242,1661041643.09872,90,1661041643.11184,90
8833,0.05072283744812,1661041643.96069,242,1661041643.96248,242,1661041643.96262,90,1661041644.01142,90
8834,0.047700881958008,1661041644.64686,242,1661041644.64871,242,1661041644.64893,90,1661041644.69456,90
8835,0.012351036071777,1661041645.14749,242,1661041645.14907,242,1661041645.14931,90,1661041645.15985,90
8836,0.036399126052857,1661041646.02639,242,1661041646.02747,242,1661041646.02759,90,1661041646.06279,90
8837,0.026020050048828,1661041646.89108,242,1661041646.89298,242,1661041646.8931,90,1661041646.9171,90
8838,0.036313056945801,1661041647.75017,242,1661041647.75213,242,1661041647.75226,90,1661041647.78648,114
8839,0.03181791305542,1661041648.63656,242,1661041648.63829,242,1661041648.63841,90,1661041648.66838,90
8840,0.007974147796631,1661041649.50115,242,1661041649.50284,242,1661041649.50304,90,1661041649.50912,90
8841,0.051270961761475,1661041651.54583,242,1661041651.54741,242,1661041651.54762,90,1661041651.5971,90
8842,0.045484066009522,1661041652.40346,242,1661041652.40503,242,1661041652.40524,90,1661041652.44894,90
8843,0.041443109512329,1661041653.2762,242,1661041653.27788,242,1661041653.27801,90,1661041653.31764,90
8844,0.026901960372925,1661041654.13344,242,1661041654.13516,242,1661041654.13537,90,1661041654.16034,90
8845,0.004432201385498,1661041655.00671,242,1661041655.00823,242,1661041655.00837,90,1661041655.01115,114
8846,0.037797927856445,1661041655.86816,242,1661041655.86975,242,1661041655.86984,90,1661041655.90596,90
8847,0.026544094085693,1661041656.74151,242,1661041656.74305,242,1661041656.74329,90,1661041656.76805,90
8848,0.035035133361817,1661041657.59971,242,1661041657.6012,242,1661041657.60141,90,1661041657.63474,114
8849,0.042670965194702,1661041658.46038,242,1661041658.46204,242,1661041658.46229,90,1661041658.50305,90
8850,0.050942897796631,1661041659.32386,242,1661041659.32548,242,1661041659.32571,90,1661041659.3748,90
8851,0.0100998878479,1661041660.18554,242,1661041660.18726,242,1661041660.18751,90,1661041660.19564,90
8852,0.010648012161255,1661041661.0546,242,1661041661.05648,242,1661041661.05695,90,1661041661.06525,90
8853,0.021529912948608,1661041661.91773,242,1661041661.91942,242,1661041661.91984,90,1661041661.93926,90
8854,0.029165029525757,1661041662.80641,242,1661041662.80807,242,1661041662.80848,90,1661041662.83557,90
8855,0.006025075912476,1661041663.70046,242,1661041663.70203,242,1661041663.70251,90,1661041663.70648,90
8856,0.011666059494019,1661041664.57131,242,1661041664.57313,242,1661041664.57361,90,1661041664.58298,90
8857,0.021872997283936,1661041665.43703,242,1661041665.4387,242,1661041665.43913,90,1661041665.45891,90
8858,0.030195951461792,1661041666.30025,242,1661041666.302,242,1661041666.30245,90,1661041666.33044,114
8859,0.051430940628052,1661041666.97423,242,1661041666.97581,242,1661041666.97608,90,1661041667.02566,90
8860,0.008507966995239,1661041667.49984,242,1661041667.50141,242,1661041667.50166,90,1661041667.50834,90
8861,0.021856784820557,1661041668.36265,242,1661041668.36414,242,1661041668.36432,90,1661041668.38451,90
8862,0.048175096511841,1661041669.23285,242,1661041669.23437,242,1661041669.2346,90,1661041669.28103,90
8863,0.029685020446777,1661041670.09883,242,1661041670.10068,242,1661041670.10113,90,1661041670.12852,90
8864,0.024992942810059,1661041670.98063,242,1661041670.98221,242,1661041670.98259,90,1661041671.00562,90
8865,0.024296998977661,1661041671.84041,242,1661041671.84209,242,1661041671.84257,90,1661041671.8647,90
8866,0.004506826400757,1661041672.49261,242,1661041672.49437,242,1661041672.49477,90,1661041672.49711,90
8867,0.027336120605469,1661041673.04514,242,1661041673.04673,242,1661041673.04715,90,1661041673.07248,90
8868,0.027403831481934,1661041673.91828,242,1661041673.91985,242,1661041673.92026,90,1661041673.94568,90
8869,0.026262998580933,1661041674.79578,242,1661041674.79759,242,1661041674.79806,90,1661041674.82204,114
8870,0.030239105224609,1661041675.66055,242,1661041675.66224,242,1661041675.66274,90,1661041675.69079,90
8871,0.017163991928101,1661041676.52275,242,1661041676.52451,242,1661041676.5249,90,1661041676.53992,114
8872,0.021384000778198,1661041677.38796,242,1661041677.38954,242,1661041677.38969,90,1661041677.40934,90
8873,0.01862907409668,1661041678.03339,242,1661041678.03493,242,1661041678.03509,90,1661041678.05202,90
8874,0.030658006668091,1661041678.56539,242,1661041678.56689,242,1661041678.56706,90,1661041678.59605,90
8875,0.041383981704712,1661041679.43355,242,1661041679.43533,242,1661041679.43549,90,1661041679.47494,90
8876,0.017447948455811,1661041680.30137,242,1661041680.30321,242,1661041680.30337,90,1661041680.31882,90
8877,0.019269943237305,1661041681.17145,242,1661041681.17344,242,1661041681.17364,90,1661041681.19072,114
8878,0.031344890594483,1661041682.02742,242,1661041682.02906,242,1661041682.02927,90,1661041682.05876,114
8879,0.024702787399292,1661041682.89064,242,1661041682.89239,242,1661041682.89252,90,1661041682.91534,90
8880,0.033239126205444,1661041683.55894,242,1661041683.56059,242,1661041683.56067,90,1661041683.59217,114
8881,0.023760080337525,1661041684.08313,242,1661041684.08485,242,1661041684.08499,90,1661041684.10689,114
8882,0.026709079742432,1661041684.96447,242,1661041684.9662,242,1661041684.9664,90,1661041684.99118,90
8883,0.028841018676758,1661041685.83534,242,1661041685.83706,242,1661041685.83724,90,1661041685.86418,90
8884,0.007744073867798,1661041686.69655,242,1661041686.69831,242,1661041686.69866,90,1661041686.70429,114
8885,0.005717039108276,1661041687.56358,242,1661041687.56524,242,1661041687.56557,90,1661041687.5693,90
8886,0.050202131271362,1661041688.42701,242,1661041688.42863,242,1661041688.42871,90,1661041688.47722,114
8887,0.02700400352478,1661041689.11608,242,1661041689.11786,242,1661041689.11825,90,1661041689.14309,90
8888,0.006033182144165,1661041689.63084,242,1661041689.63233,242,1661041689.63261,90,1661041689.63687,90
8889,0.04165506362915,1661041690.50337,242,1661041690.50541,242,1661041690.5059,90,1661041690.54503,90
8890,0.044680118560791,1661041691.36708,242,1661041691.36891,242,1661041691.36942,90,1661041691.41176,114
8891,0.013095140457153,1661041692.23222,242,1661041692.23392,242,1661041692.2343,90,1661041692.24532,90
8892,0.042437076568604,1661041693.09959,242,1661041693.10133,242,1661041693.10177,90,1661041693.14203,90
8893,0.005171060562134,1661041693.98156,242,1661041693.98349,242,1661041693.98402,90,1661041693.98673,90
8894,0.024525880813599,1661041694.69143,242,1661041694.69311,242,1661041694.69353,90,1661041694.71595,90
8895,0.028599977493286,1661041695.17449,242,1661041695.17615,242,1661041695.17653,90,1661041695.20309,90
8896,0.023856163024902,1661041696.04152,242,1661041696.04351,242,1661041696.04396,90,1661041696.06538,90
8897,0.020849943161011,1661041696.94685,242,1661041696.94878,242,1661041696.94929,90,1661041696.9677,90
8898,0.038931846618652,1661041697.81326,242,1661041697.81533,242,1661041697.81582,90,1661041697.85219,90
8899,0.033979892730713,1661041698.68199,242,1661041698.68402,242,1661041698.68459,90,1661041698.71597,90
8900,0.040801048278809,1661041699.54358,242,1661041699.5454,242,1661041699.54579,90,1661041699.58438,90
8901,0.049367904663086,1661041700.34037,242,1661041700.34231,242,1661041700.34287,90,1661041700.38974,114
8902,0.045624971389771,1661041700.72771,242,1661041700.72932,242,1661041700.72981,90,1661041700.77334,90
8903,0.02637791633606,1661041701.59356,242,1661041701.59547,242,1661041701.59589,90,1661041701.61994,90
8904,0.044313907623291,1661041702.46117,242,1661041702.4631,242,1661041702.4637,90,1661041702.50549,90
8905,0.04994797706604,1661041703.3237,242,1661041703.32561,242,1661041703.32621,90,1661041703.37365,90
8906,0.048641920089722,1661041704.20418,242,1661041704.20583,242,1661041704.20599,90,1661041704.25282,90
8907,0.007282972335815,1661041705.06515,242,1661041705.0668,242,1661041705.06701,90,1661041705.07243,90
8908,0.02579402923584,1661041705.86796,242,1661041705.86963,242,1661041705.8699,90,1661041705.89376,90
8909,0.018995046615601,1661041706.26989,242,1661041706.27141,242,1661041706.2716,90,1661041706.28889,90
8910,0.044141054153442,1661041707.13123,242,1661041707.13287,242,1661041707.13308,90,1661041707.17537,114
8911,0.008403062820435,1661041708.01953,242,1661041708.0212,242,1661041708.02137,90,1661041708.02793,90
8912,0.045723915100098,1661041708.9032,242,1661041708.90497,242,1661041708.90514,90,1661041708.94893,90
8913,0.011018991470337,1661041709.77644,242,1661041709.77879,242,1661041709.7791,90,1661041709.78746,90
8914,0.050055027008057,1661041710.65753,242,1661041710.65961,242,1661041710.65989,90,1661041710.70758,90
8915,0.003400087356567,1661041711.41593,242,1661041711.41758,242,1661041711.41778,90,1661041711.41933,90
8916,0.003129959106445,1661041711.85977,242,1661041711.86144,242,1661041711.86164,90,1661041711.8629,90
8917,0.035523891448975,1661041712.72354,242,1661041712.72461,242,1661041712.72473,90,1661041712.75906,90
8918,0.005362033843994,1661041713.62695,242,1661041713.62887,242,1661041713.62915,90,1661041713.63231,90
8919,0.0243079662323,1661041714.49011,242,1661041714.49154,242,1661041714.49178,90,1661041714.51442,90
8920,0.045449018478394,1661041715.3672,242,1661041715.36888,242,1661041715.36911,90,1661041715.41265,90
8921,0.046672105789185,1661041716.22847,242,1661041716.23013,242,1661041716.2303,90,1661041716.27514,90
8922,0.023826122283936,1661041716.94723,242,1661041716.94885,242,1661041716.94908,90,1661041716.97105,90
8923,0.022806167602539,1661041717.41657,242,1661041717.41827,242,1661041717.41846,90,1661041717.43938,90
8924,0.012858152389526,1661041718.28451,242,1661041718.28603,242,1661041718.28624,90,1661041718.29737,90
8925,0.064781904220581,1661041719.15757,242,1661041719.1593,242,1661041719.15957,90,1661041719.22235,90
8926,0.021469116210938,1661041720.02932,242,1661041720.03105,242,1661041720.03124,90,1661041720.05079,90
8927,0.046895980834961,1661041720.89485,242,1661041720.89699,242,1661041720.89719,90,1661041720.94174,90
8928,0.019125938415527,1661041721.77708,242,1661041721.77863,242,1661041721.77878,114,1661041721.79621,90
8929,0.038100957870483,1661041722.47891,242,1661041722.48053,242,1661041722.48071,90,1661041722.51701,90
8930,0.032063961029053,1661041722.98068,242,1661041722.98266,242,1661041722.98315,90,1661041723.01275,90
8931,0.022142887115479,1661041723.87065,242,1661041723.87278,242,1661041723.87342,90,1661041723.89279,90
8932,0.030072927474976,1661041724.73871,242,1661041724.74039,242,1661041724.74078,90,1661041724.76879,90
8933,0.047966003417969,1661041725.62279,242,1661041725.62446,242,1661041725.62486,90,1661041725.67075,90
8934,0.047714948654175,1661041726.48773,242,1661041726.48964,242,1661041726.48995,90,1661041726.53544,90
8935,0.040415048599243,1661041727.34744,242,1661041727.34934,242,1661041727.34991,90,1661041727.38786,90
8936,0.016879081726074,1661041728.00004,242,1661041728.00165,242,1661041728.00197,90,1661041728.01692,90
8937,0.047029972076416,1661041728.55636,242,1661041728.55811,242,1661041728.55838,90,1661041728.60339,90
8938,0.035120010375977,1661041729.41752,242,1661041729.41926,242,1661041729.41955,90,1661041729.45264,90
8939,0.016576051712036,1661041730.28806,242,1661041730.28994,242,1661041730.29021,90,1661041730.30463,90
8940,0.043020963668823,1661041731.16055,242,1661041731.16231,242,1661041731.16257,90,1661041731.20357,90
8941,0.040855169296265,1661041732.02743,242,1661041732.02914,242,1661041732.02945,90,1661041732.06828,90
8942,0.008028984069824,1661041732.89532,242,1661041732.89703,242,1661041732.89725,90,1661041732.90335,90
8943,0.044451951980591,1661041733.54362,242,1661041733.54537,242,1661041733.54565,90,1661041733.58807,90
8944,0.047306060791016,1661041734.09521,242,1661041734.09675,242,1661041734.09699,90,1661041734.14251,90
8945,0.015701055526733,1661041734.95747,242,1661041734.95902,242,1661041734.95917,90,1661041734.97317,90
8946,0.032447099685669,1661041735.82423,242,1661041735.82636,242,1661041735.82673,90,1661041735.85668,90
8947,0.0431809425354,1661041736.68891,242,1661041736.69085,242,1661041736.69105,90,1661041736.73209,90
8948,0.017330169677734,1661041737.55009,242,1661041737.55166,242,1661041737.552,90,1661041737.56742,90
8949,0.023049116134644,1661041738.4131,242,1661041738.41496,242,1661041738.41549,90,1661041738.43615,90
8950,0.038834095001221,1661041739.08234,242,1661041739.084,242,1661041739.0845,90,1661041739.12117,90
8951,0.008561134338379,1661041739.65051,242,1661041739.65228,242,1661041739.65278,90,1661041739.65907,90
8952,0.038732051849365,1661041740.52035,242,1661041740.52211,242,1661041740.52259,90,1661041740.55908,114
8953,0.031741857528687,1661041741.3971,242,1661041741.39892,242,1661041741.39939,90,1661041741.42885,90
8954,0.022294044494629,1661041742.26698,242,1661041742.26888,242,1661041742.26905,90,1661041742.28927,90
8955,0.019637107849121,1661041743.15412,242,1661041743.15624,242,1661041743.15644,90,1661041743.17376,90
8956,0.026160001754761,1661041744.0211,242,1661041744.02256,242,1661041744.02274,90,1661041744.04726,114
8957,0.042304992675781,1661041744.63186,242,1661041744.63355,242,1661041744.63383,90,1661041744.67416,114
8958,0.010869979858399,1661041745.2118,242,1661041745.21373,242,1661041745.214,90,1661041745.22267,90
8959,0.032702922821045,1661041746.09595,242,1661041746.09724,242,1661041746.09729,138,1661041746.12865,90
8960,0.037506818771362,1661041746.97001,242,1661041746.97191,242,1661041746.97207,90,1661041747.00752,90
8961,0.033336162567139,1661041747.84163,242,1661041747.84344,242,1661041747.84363,90,1661041747.87496,90
8962,0.014969110488892,1661041748.70831,242,1661041748.70994,242,1661041748.71039,90,1661041748.72328,90
8963,0.022336006164551,1661041749.58577,242,1661041749.5873,242,1661041749.58775,90,1661041749.60811,90
8964,0.083628177642822,1661041750.15801,242,1661041750.15953,242,1661041750.15998,90,1661041750.24164,90
8965,0.033036947250366,1661041750.7823,242,1661041750.7838,242,1661041750.7843,90,1661041750.81534,90
8966,0.014285087585449,1661041751.64409,242,1661041751.64559,242,1661041751.64601,90,1661041751.65837,90
8967,0.045606851577759,1661041752.51744,242,1661041752.51889,242,1661041752.51942,90,1661041752.56304,90
8968,0.005861043930054,1661041753.3856,242,1661041753.3872,242,1661041753.38739,90,1661041753.39146,90
8969,0.041888952255249,1661041754.25528,242,1661041754.25706,242,1661041754.25724,90,1661041754.29717,90
8970,0.005170106887817,1661041755.12212,242,1661041755.12389,242,1661041755.12409,90,1661041755.12729,90
8971,0.039645910263062,1661041755.68969,242,1661041755.69138,242,1661041755.69158,90,1661041755.72933,114
8972,0.15866494178772,1661041756.32487,242,1661041756.32657,242,1661041756.32676,114,1661041756.48353,90
8973,0.048446893692017,1661041757.19138,242,1661041757.19302,242,1661041757.19315,90,1661041757.23983,90
8974,0.049572944641113,1661041758.0574,242,1661041758.05902,242,1661041758.05919,90,1661041758.10697,90
8975,0.024940967559815,1661041758.92698,242,1661041758.92862,242,1661041758.92885,90,1661041758.95193,90
8976,0.003304958343506,1661041759.82053,242,1661041759.82212,242,1661041759.82232,90,1661041759.82384,90
8977,0.022090911865234,1661041760.70007,242,1661041760.70166,242,1661041760.70183,114,1661041760.72216,90
8978,0.040121078491211,1661041761.57568,242,1661041761.5772,242,1661041761.57737,90,1661041761.6158,90
8979,0.009201049804688,1661041762.4517,242,1661041762.4532,242,1661041762.45334,90,1661041762.4609,90
8980,0.042011022567749,1661041763.31378,242,1661041763.31541,242,1661041763.31554,90,1661041763.35579,90
8981,0.045293807983399,1661041764.18095,242,1661041764.18265,242,1661041764.18277,90,1661041764.22625,90
8982,0.050107955932617,1661041765.0572,242,1661041765.05895,242,1661041765.05912,90,1661041765.10731,90
8983,0.026317119598389,1661041765.92886,242,1661041765.93068,242,1661041765.93079,90,1661041765.95517,90
8984,0.040097951889038,1661041766.74556,242,1661041766.74725,242,1661041766.74741,90,1661041766.78566,114
8985,0.027099847793579,1661041767.12637,242,1661041767.12813,242,1661041767.12835,90,1661041767.15347,90
8986,0.018762111663818,1661041767.99397,242,1661041767.99569,242,1661041767.99589,90,1661041768.01274,90
8987,0.024845123291016,1661041768.86451,242,1661041768.86622,242,1661041768.8664,90,1661041768.88935,90
8988,0.032332181930542,1661041769.72831,242,1661041769.73,242,1661041769.73015,90,1661041769.76064,90
8989,0.041276931762695,1661041770.5949,242,1661041770.59653,242,1661041770.59671,90,1661041770.63617,90
8990,0.00410795211792,1661041771.47276,242,1661041771.47434,242,1661041771.4745,114,1661041771.47687,90
8991,0.024777173995972,1661041772.28567,242,1661041772.28722,242,1661041772.2874,90,1661041772.31044,114
8992,0.025590896606445,1661041772.65887,242,1661041772.66046,242,1661041772.66062,90,1661041772.68446,90
8993,0.025096893310547,1661041773.53801,242,1661041773.53964,242,1661041773.5398,90,1661041773.5631,90
8994,0.052973985671997,1661041774.42115,242,1661041774.42274,242,1661041774.4229,90,1661041774.47412,90
8995,0.039177894592285,1661041775.29026,242,1661041775.29185,242,1661041775.29202,90,1661041775.32944,90
8996,0.046664953231812,1661041776.15733,242,1661041776.15896,242,1661041776.15912,90,1661041776.204,90
8997,0.032116889953613,1661041777.0271,242,1661041777.02881,242,1661041777.02906,90,1661041777.05922,90
8998,0.041460990905762,1661041779.09451,242,1661041779.09665,242,1661041779.09688,90,1661041779.13597,90
8999,0.023618936538696,1661041779.97041,242,1661041779.97269,242,1661041779.97309,90,1661041779.99403,90
9000,0.039894104003906,1661041780.83734,242,1661041780.83899,242,1661041780.8393,90,1661041780.87724,90
9001,0.023002147674561,1661041781.70172,242,1661041781.70339,242,1661041781.7036,90,1661041781.72472,90
9002,0.05170202255249,1661041782.57667,242,1661041782.5783,242,1661041782.57846,114,1661041782.62837,90
9003,0.051086187362671,1661041783.43941,242,1661041783.44106,242,1661041783.44122,90,1661041783.4905,90
9004,0.035701036453247,1661041784.30709,242,1661041784.30893,242,1661041784.30913,90,1661041784.34279,114
9005,0.039689064025879,1661041785.17032,242,1661041785.17214,242,1661041785.17233,90,1661041785.21001,90
9006,0.051740169525147,1661041786.03975,242,1661041786.04143,242,1661041786.04161,90,1661041786.09149,90
9007,0.037355899810791,1661041786.91024,242,1661041786.91192,242,1661041786.91212,90,1661041786.9476,90
9008,0.024831056594849,1661041787.77593,242,1661041787.77758,242,1661041787.77771,90,1661041787.80076,90
9009,0.01043701171875,1661041788.65795,242,1661041788.65974,242,1661041788.65996,90,1661041788.66839,90
9010,0.009594202041626,1661041789.51803,242,1661041789.5196,242,1661041789.51974,90,1661041789.52763,90
9011,0.004603862762451,1661041790.37413,242,1661041790.37576,242,1661041790.37591,90,1661041790.37874,90
9012,0.024339199066162,1661041791.24233,242,1661041791.24405,242,1661041791.24419,90,1661041791.26667,90
9013,0.051125049591065,1661041792.10914,242,1661041792.11071,242,1661041792.11086,90,1661041792.16026,90
9014,0.023845911026001,1661041792.97086,242,1661041792.97196,242,1661041792.97205,138,1661041792.9947,90
9015,0.036420106887817,1661041793.84032,242,1661041793.84191,242,1661041793.84206,90,1661041793.87674,90
9016,0.022732019424439,1661041794.59057,242,1661041794.5922,242,1661041794.59238,90,1661041794.6133,90
9017,0.044878959655762,1661041795.03779,242,1661041795.0396,242,1661041795.03971,90,1661041795.08267,90
9018,0.032787799835205,1661041795.9205,242,1661041795.92226,242,1661041795.92237,90,1661041795.95329,90
9019,0.009701013565063,1661041796.77945,242,1661041796.78127,242,1661041796.78147,90,1661041796.78915,90
9020,0.048293113708496,1661041797.65077,242,1661041797.65241,242,1661041797.65252,90,1661041797.69906,90
9021,0.037876129150391,1661041798.50997,242,1661041798.511,242,1661041798.51111,138,1661041798.54785,114
9022,0.005541086196899,1661041799.38259,242,1661041799.38421,242,1661041799.38437,90,1661041799.38813,90
9023,0.003572940826416,1661041800.15313,242,1661041800.15496,242,1661041800.15511,90,1661041800.1567,90
9024,0.03046989440918,1661041800.5826,242,1661041800.58444,242,1661041800.58462,90,1661041800.61307,90
9025,0.044921875,1661041801.44994,242,1661041801.45195,242,1661041801.45215,90,1661041801.49486,90
9026,0.034034967422485,1661041802.31434,242,1661041802.31612,242,1661041802.31635,90,1661041802.34838,90
9027,0.00396990776062,1661041803.19835,242,1661041803.20011,242,1661041803.20036,90,1661041803.20232,90
9028,0.023401975631714,1661041804.09498,242,1661041804.09613,242,1661041804.09621,90,1661041804.11838,90
9029,0.025012016296387,1661041804.97681,242,1661041804.97867,242,1661041804.97884,90,1661041805.00183,90
9030,0.006943941116333,1661041805.68807,242,1661041805.68997,242,1661041805.69015,90,1661041805.69502,90
9031,0.031263113021851,1661041806.18072,242,1661041806.18233,242,1661041806.18253,90,1661041806.21198,90
9032,0.032723903656006,1661041807.07446,242,1661041807.07627,242,1661041807.07646,90,1661041807.10718,90
9033,0.044892072677612,1661041807.95275,242,1661041807.95375,242,1661041807.9539,90,1661041807.99764,90
9034,0.036309957504273,1661041808.81754,242,1661041808.81877,242,1661041808.8189,90,1661041808.85385,90
9035,0.048999071121216,1661041809.68518,242,1661041809.68679,242,1661041809.68701,90,1661041809.73418,90
9036,0.022839784622192,1661041810.55622,242,1661041810.55798,242,1661041810.55817,90,1661041810.57906,90
9037,0.04541802406311,1661041811.2007,242,1661041811.20236,242,1661041811.20255,90,1661041811.24612,90
9038,0.017819881439209,1661041811.74484,242,1661041811.74649,242,1661041811.74662,114,1661041811.76266,90
9039,0.044261932373047,1661041812.61291,242,1661041812.61452,242,1661041812.61486,90,1661041812.65718,114
9040,0.023253917694092,1661041813.47974,242,1661041813.48145,242,1661041813.48163,90,1661041813.50299,90
9041,0.022678852081299,1661041814.34505,242,1661041814.34661,242,1661041814.34684,90,1661041814.36772,90
9042,0.031093835830689,1661041815.20418,242,1661041815.20593,242,1661041815.20621,90,1661041815.23528,90
9043,0.015865087509155,1661041816.06652,242,1661041816.06835,242,1661041816.06865,90,1661041816.08238,90
9044,0.029583930969238,1661041816.73575,242,1661041816.73737,242,1661041816.73753,90,1661041816.76533,90
9045,0.007402896881104,1661041817.26031,242,1661041817.262,242,1661041817.26216,90,1661041817.26772,90
9046,0.033266067504883,1661041818.12226,242,1661041818.12413,242,1661041818.12433,90,1661041818.15553,90
9047,0.027494192123413,1661041818.98571,242,1661041818.98745,242,1661041818.98764,90,1661041819.0132,114
9048,0.023405075073242,1661041819.84663,242,1661041819.84828,242,1661041819.84849,90,1661041819.87004,90
9049,0.022621154785156,1661041820.71402,242,1661041820.7156,242,1661041820.71578,90,1661041820.73664,90
9050,0.049020051956177,1661041821.595,242,1661041821.59658,242,1661041821.59679,90,1661041821.64402,90
9051,0.021595001220703,1661041822.31451,242,1661041822.31607,242,1661041822.31625,90,1661041822.3361,90
9052,0.054324150085449,1661041822.77946,242,1661041822.78088,242,1661041822.78104,90,1661041822.83378,90
9053,0.019570112228394,1661041823.65879,242,1661041823.66043,242,1661041823.66056,90,1661041823.67836,90
9054,0.019638061523438,1661041824.54114,242,1661041824.54281,242,1661041824.54296,90,1661041824.56078,90
9055,0.015154123306275,1661041825.41053,242,1661041825.41208,242,1661041825.41233,90,1661041825.42568,90
9056,0.026796102523804,1661041826.27043,242,1661041826.27199,242,1661041826.27219,90,1661041826.29723,90
9057,0.045524120330811,1661041827.13027,242,1661041827.1319,242,1661041827.13209,90,1661041827.17579,90
9058,0.040395021438599,1661041827.85546,242,1661041827.85703,242,1661041827.85726,90,1661041827.89586,114
9059,0.012491941452026,1661041828.31667,242,1661041828.31837,242,1661041828.31856,90,1661041828.32916,90
9060,0.038588047027588,1661041829.18135,242,1661041829.18303,242,1661041829.18327,90,1661041829.21994,90
9061,0.011287927627564,1661041830.05838,242,1661041830.06008,242,1661041830.06043,90,1661041830.06967,90
9062,0.04492998123169,1661041830.92146,242,1661041830.9232,242,1661041830.92347,90,1661041830.96639,90
9063,0.02054500579834,1661041831.81851,242,1661041831.8203,242,1661041831.82046,90,1661041831.83906,90
9064,0.025236129760742,1661041832.68542,242,1661041832.68716,242,1661041832.68735,90,1661041832.71065,90
9065,0.050315141677857,1661041833.37768,242,1661041833.37933,242,1661041833.37941,90,1661041833.42799,114
9066,0.017745971679688,1661041833.89026,242,1661041833.89198,242,1661041833.89216,90,1661041833.908,90
9067,0.024970054626465,1661041834.7683,242,1661041834.77,242,1661041834.77023,90,1661041834.79327,90
9068,0.050426006317139,1661041835.63534,242,1661041835.63705,242,1661041835.63741,90,1661041835.68576,90
9069,0.047863006591797,1661041836.49723,242,1661041836.49901,242,1661041836.49926,90,1661041836.54509,90
9070,0.032674074172974,1661041837.35881,242,1661041837.36044,242,1661041837.36062,90,1661041837.39148,114
9071,0.038203001022339,1661041838.23269,242,1661041838.23444,242,1661041838.23486,90,1661041838.27089,90
9072,0.00302004814148,1661041838.89783,242,1661041838.89945,242,1661041838.89997,90,1661041838.90085,90
9073,0.042233943939209,1661041839.42629,242,1661041839.42799,242,1661041839.42841,90,1661041839.46853,114
9074,0.049349069595337,1661041840.29967,242,1661041840.3013,242,1661041840.30176,90,1661041840.34902,90
9075,0.018204927444458,1661041841.17239,242,1661041841.17406,242,1661041841.17452,90,1661041841.19059,90
9076,0.052309989929199,1661041842.04155,242,1661041842.04325,242,1661041842.04377,90,1661041842.09386,90
9077,0.016515016555786,1661041842.90742,242,1661041842.90904,242,1661041842.90916,114,1661041842.92394,90
9078,0.012789964675903,1661041843.76997,242,1661041843.7716,242,1661041843.77177,90,1661041843.78276,114
9079,0.041024923324585,1661041844.41637,242,1661041844.41802,242,1661041844.4182,90,1661041844.45739,114
9080,0.050511837005615,1661041844.95437,242,1661041844.95604,242,1661041844.95635,90,1661041845.00488,90
9081,0.044541120529175,1661041845.82022,242,1661041845.82191,242,1661041845.82207,90,1661041845.86476,114
9082,0.053600788116455,1661041846.68719,242,1661041846.68888,242,1661041846.68907,90,1661041846.74079,90
9083,0.02847695350647,1661041847.57,242,1661041847.57154,242,1661041847.57167,90,1661041847.59848,114
9084,0.043055057525635,1661041848.45465,242,1661041848.45625,242,1661041848.45655,90,1661041848.4977,90
9085,0.012355089187622,1661041849.32995,242,1661041849.33161,242,1661041849.33191,90,1661041849.3423,90
9086,0.042823076248169,1661041849.933,242,1661041849.93461,242,1661041849.93482,90,1661041849.97583,90
9087,0.022660970687866,1661041850.52563,242,1661041850.52743,242,1661041850.52769,90,1661041850.54829,90
9088,0.004629850387573,1661041851.38891,242,1661041851.39112,242,1661041851.39132,90,1661041851.39354,90
9089,0.033958911895752,1661041852.27596,242,1661041852.27815,242,1661041852.27841,90,1661041852.30992,90
9090,0.043416023254395,1661041853.1445,242,1661041853.14574,242,1661041853.1458,138,1661041853.18792,90
9091,0.004204988479614,1661041854.01163,242,1661041854.01353,242,1661041854.01376,90,1661041854.01583,90
9092,0.025538921356201,1661041854.87773,242,1661041854.87961,242,1661041854.87994,90,1661041854.90327,114
9093,0.036003828048706,1661041855.45447,242,1661041855.4561,242,1661041855.45632,90,1661041855.49048,90
9094,0.008137941360474,1661041856.08268,242,1661041856.08444,242,1661041856.08465,90,1661041856.09082,90
9095,0.006202936172485,1661041856.94236,242,1661041856.94391,242,1661041856.9441,90,1661041856.94857,90
9096,0.008705139160156,1661041857.80893,242,1661041857.81051,242,1661041857.81067,90,1661041857.81763,114
9097,0.024267911911011,1661041858.67306,242,1661041858.67501,242,1661041858.67529,90,1661041858.69733,114
9098,0.003247976303101,1661041859.53822,242,1661041859.53979,242,1661041859.53995,114,1661041859.54147,90
9099,0.039563179016113,1661041860.41581,242,1661041860.41739,242,1661041860.41757,90,1661041860.45537,90
9100,0.044497013092041,1661041861.27898,242,1661041861.28055,242,1661041861.28075,90,1661041861.32348,114
9101,0.00722599029541,1661041862.14419,242,1661041862.1459,242,1661041862.14603,90,1661041862.15142,90
9102,0.024753093719483,1661041863.01106,242,1661041863.01263,242,1661041863.01282,90,1661041863.03581,90
