Connection Count,Handshake Duration (s),TCP Ending Handshake Timestamp (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
9002,0.024574041366577,1661153607.48059,1661153607.45601,168,1661153607.45652,168,1661153607.45664,90,1661153607.48059,90
9003,0.011718988418579,1661153613.03213,1661153613.02041,168,1661153613.02086,168,1661153613.02101,90,1661153613.03213,90
9004,0.038028955459595,1661153618.60456,1661153618.56653,168,1661153618.56767,168,1661153618.56787,90,1661153618.60456,114
9005,0.006655931472778,1661153624.11149,1661153624.10484,168,1661153624.10554,168,1661153624.10577,90,1661153624.11149,114
9006,0.044780015945435,1661153629.69491,1661153629.65013,168,1661153629.65069,168,1661153629.65081,114,1661153629.69491,90
9007,0.023607015609741,1661153635.22452,1661153635.20091,168,1661153635.20162,168,1661153635.20192,90,1661153635.22452,90
9008,0.050325155258179,1661153640.76905,1661153640.71873,168,1661153640.71913,168,1661153640.71933,90,1661153640.76905,90
9009,0.049165964126587,1661153646.30969,1661153646.26052,168,1661153646.26143,168,1661153646.26157,90,1661153646.30969,90
9010,0.043365955352783,1661153651.84793,1661153651.80456,168,1661153651.80501,168,1661153651.80514,90,1661153651.84793,114
9011,0.008421897888184,1661153657.3891,1661153657.38068,168,1661153657.38132,168,1661153657.38151,90,1661153657.3891,90
9012,0.051197052001953,1661153662.98467,1661153662.93347,168,1661153662.93406,168,1661153662.93426,90,1661153662.98467,90
9013,0.009422063827515,1661153668.50911,1661153668.49969,168,1661153668.50021,168,1661153668.50039,90,1661153668.50911,90
9014,0.041301012039185,1661153674.07733,1661153674.03603,168,1661153674.0365,168,1661153674.03673,90,1661153674.07733,114
9015,0.032593011856079,1661153679.59321,1661153679.56061,168,1661153679.56112,168,1661153679.56167,90,1661153679.59321,114
9016,0.024494886398316,1661153685.17655,1661153685.15206,168,1661153685.15238,168,1661153685.15248,114,1661153685.17655,90
9017,0.024785041809082,1661153690.72943,1661153690.70464,168,1661153690.70543,168,1661153690.70555,114,1661153690.72943,114
9018,0.003772020339966,1661153696.26126,1661153696.25749,168,1661153696.25801,168,1661153696.25817,90,1661153696.26126,114
9019,0.030252933502197,1661153701.80945,1661153701.7792,168,1661153701.77961,168,1661153701.77981,90,1661153701.80945,90
9020,0.032986879348755,1661153707.3519,1661153707.31892,168,1661153707.31977,168,1661153707.31996,90,1661153707.3519,114
9021,0.03501296043396,1661153712.94951,1661153712.9145,168,1661153712.91501,168,1661153712.91525,90,1661153712.94951,90
9022,0.031723022460938,1661153718.50308,1661153718.47136,168,1661153718.47169,168,1661153718.47175,114,1661153718.50308,90
9023,0.029727935791016,1661153724.06481,1661153724.03508,168,1661153724.03563,168,1661153724.03579,90,1661153724.06481,90
9024,0.045766115188599,1661153729.62176,1661153729.576,168,1661153729.57667,168,1661153729.57678,114,1661153729.62176,90
9025,0.004033088684082,1661153735.09562,1661153735.09159,168,1661153735.09207,168,1661153735.09224,90,1661153735.09562,90
9026,0.044017791748047,1661153740.68549,1661153740.64147,168,1661153740.64204,168,1661153740.6422,90,1661153740.68549,114
9027,0.028966903686524,1661153746.21889,1661153746.18992,168,1661153746.191,168,1661153746.19149,90,1661153746.21889,114
9028,0.001451015472412,1661153751.72529,1661153751.72384,168,1661153751.72458,168,1661153751.72486,90,1661153751.72529,90
9029,0.039149045944214,1661153757.30083,1661153757.26168,168,1661153757.26214,168,1661153757.26235,90,1661153757.30083,90
9030,0.048649072647095,1661153762.85381,1661153762.80516,168,1661153762.80565,168,1661153762.80584,90,1661153762.85381,114
9031,0.042645931243897,1661153768.40196,1661153768.35932,168,1661153768.35978,168,1661153768.35991,114,1661153768.40196,90
9032,0.001374006271362,1661153773.90017,1661153773.8988,168,1661153773.89942,168,1661153773.89954,114,1661153773.90017,90
9033,0.029212951660156,1661153779.48327,1661153779.45406,168,1661153779.45447,168,1661153779.45461,90,1661153779.48327,90
9034,0.038015127182007,1661153785.02283,1661153784.98482,168,1661153784.98522,168,1661153784.98537,114,1661153785.02283,90
9035,0.04315996170044,1661153790.5506,1661153790.50744,168,1661153790.50795,168,1661153790.50809,114,1661153790.5506,114
9036,0.03102707862854,1661153796.09059,1661153796.05956,168,1661153796.06011,168,1661153796.0603,90,1661153796.09059,90
9037,0.019567012786865,1661153801.59973,1661153801.58017,168,1661153801.58056,168,1661153801.58077,90,1661153801.59973,90
9038,0.059798955917358,1661153807.19797,1661153807.13818,168,1661153807.13874,168,1661153807.13895,90,1661153807.19797,114
9039,0.061229944229126,1661153812.72697,1661153812.66574,168,1661153812.66622,168,1661153812.66672,90,1661153812.72697,114
9040,0.028635978698731,1661153818.24092,1661153818.21229,168,1661153818.21264,168,1661153818.21302,90,1661153818.24092,114
9041,0.058901786804199,1661153823.82784,1661153823.76894,168,1661153823.76946,168,1661153823.76957,114,1661153823.82784,90
9042,0.024507999420166,1661153829.32065,1661153829.29614,168,1661153829.29643,168,1661153829.29656,90,1661153829.32065,90
9043,0.048992872238159,1661153834.88491,1661153834.83592,168,1661153834.83661,168,1661153834.83688,90,1661153834.88491,90
9044,0.030720949172974,1661153840.37722,1661153840.3465,168,1661153840.34704,168,1661153840.34757,90,1661153840.37722,90
9045,0.029469013214111,1661153845.89197,1661153845.8625,168,1661153845.86339,168,1661153845.8637,90,1661153845.89197,90
9046,0.033705949783325,1661153851.41822,1661153851.38451,168,1661153851.38543,168,1661153851.38567,90,1661153851.41822,90
9047,0.003664016723633,1661153856.91093,1661153856.90727,168,1661153856.90826,168,1661153856.90855,90,1661153856.91093,90
9048,0.049123048782349,1661153862.50786,1661153862.45874,168,1661153862.4594,168,1661153862.4596,90,1661153862.50786,114
9049,0.003797054290771,1661153867.98906,1661153867.98527,168,1661153867.98563,168,1661153867.98571,114,1661153867.98906,90
9050,0.044540166854858,1661153873.56113,1661153873.51659,168,1661153873.51703,168,1661153873.51717,90,1661153873.56113,90
9051,0.011459827423096,1661153879.06685,1661153879.05539,168,1661153879.05597,168,1661153879.05615,90,1661153879.06685,90
9052,0.025753021240234,1661153884.65086,1661153884.62511,168,1661153884.6255,168,1661153884.62569,90,1661153884.65086,114
9053,0.049172878265381,1661153890.20569,1661153890.15652,168,1661153890.15722,168,1661153890.15757,90,1661153890.20569,114
9054,0.007280826568604,1661153895.68355,1661153895.67627,168,1661153895.67664,168,1661153895.6768,90,1661153895.68355,114
9055,0.002116918563843,1661153901.19723,1661153901.19512,168,1661153901.19561,168,1661153901.19579,90,1661153901.19723,114
9056,0.021549224853516,1661153906.72115,1661153906.6996,168,1661153906.7003,168,1661153906.70063,90,1661153906.72115,114
9057,0.039667129516602,1661153912.27384,1661153912.23418,168,1661153912.2349,168,1661153912.23509,90,1661153912.27384,114
9058,0.000936985015869,1661153917.76413,1661153917.76319,168,1661153917.7635,168,1661153917.7636,90,1661153917.76413,114
9059,0.002437114715576,1661153923.31366,1661153923.31122,168,1661153923.3121,168,1661153923.31225,114,1661153923.31366,90
9060,0.040708065032959,1661153928.86722,1661153928.82651,168,1661153928.82709,168,1661153928.8273,90,1661153928.86722,114
9061,0.0208740234375,1661153934.37395,1661153934.35308,168,1661153934.35347,168,1661153934.35363,90,1661153934.37395,90
9062,0.050703048706055,1661153939.91646,1661153939.86575,168,1661153939.86628,168,1661153939.86648,90,1661153939.91646,114
9063,0.021712064743042,1661153945.39937,1661153945.37766,168,1661153945.37824,168,1661153945.37862,90,1661153945.39937,114
9064,0.050323009490967,1661153950.93928,1661153950.88896,168,1661153950.88954,168,1661153950.88977,90,1661153950.93928,90
9065,0.009164094924927,1661153956.42592,1661153956.41675,168,1661153956.41729,168,1661153956.41741,114,1661153956.42592,114
9066,0.034280061721802,1661153961.96724,1661153961.93296,168,1661153961.9336,168,1661153961.93375,90,1661153961.96724,90
9067,0.001185894012451,1661153967.46699,1661153967.46581,168,1661153967.46623,168,1661153967.46643,90,1661153967.46699,114
9068,0.033123970031738,1661153973.00932,1661153972.9762,168,1661153972.97665,168,1661153972.97679,114,1661153973.00932,114
9069,0.027045011520386,1661153978.51333,1661153978.48629,168,1661153978.48715,168,1661153978.48734,114,1661153978.51333,114
9070,0.027987957000733,1661153984.02525,1661153983.99726,168,1661153983.99786,168,1661153983.9982,90,1661153984.02525,114
9071,0.031688928604126,1661153989.56001,1661153989.52833,168,1661153989.52875,168,1661153989.52896,90,1661153989.56001,114
9072,0.042578935623169,1661153995.08136,1661153995.03878,168,1661153995.03922,168,1661153995.03947,90,1661153995.08136,114
9073,0.004971981048584,1661154000.57994,1661154000.57497,168,1661154000.5756,168,1661154000.57596,90,1661154000.57994,90
9074,0.048573970794678,1661154006.13428,1661154006.08571,168,1661154006.08628,168,1661154006.08647,90,1661154006.13428,114
9075,0.026661157608032,1661154011.63492,1661154011.60825,168,1661154011.60863,168,1661154011.60876,114,1661154011.63492,90
9076,0.032126903533936,1661154017.15439,1661154017.12227,168,1661154017.12314,168,1661154017.12368,90,1661154017.15439,90
9077,0.014118194580078,1661154022.64667,1661154022.63255,168,1661154022.63305,168,1661154022.63348,90,1661154022.64667,114
9078,0.040776014328003,1661154028.21176,1661154028.17099,168,1661154028.17146,168,1661154028.17164,90,1661154028.21176,90
9079,0.033499956130982,1661154033.70627,1661154033.67277,168,1661154033.67317,168,1661154033.67334,90,1661154033.70627,90
9080,0.01023006439209,1661154050.18761,1661154050.17738,168,1661154050.17786,168,1661154050.17801,114,1661154050.18761,90
9081,0.04606294631958,1661154055.76012,1661154055.71406,168,1661154055.71458,168,1661154055.71486,90,1661154055.76012,90
9082,0.049494981765747,1661154061.27872,1661154061.22923,168,1661154061.22969,168,1661154061.22991,90,1661154061.27872,90
9083,0.001806020736694,1661154066.80832,1661154066.80651,168,1661154066.80707,168,1661154066.80726,114,1661154066.80832,90
9084,0.015635967254639,1661154072.35912,1661154072.34349,168,1661154072.34409,168,1661154072.34427,90,1661154072.35912,90
9085,0.028483867645264,1661154077.87824,1661154077.84976,168,1661154077.85026,168,1661154077.85068,90,1661154077.87824,114
9086,0.056382179260254,1661154083.43937,1661154083.38299,168,1661154083.38335,168,1661154083.38354,90,1661154083.43937,114
9087,0.032660007476807,1661154088.96372,1661154088.93106,168,1661154088.93181,168,1661154088.93199,90,1661154088.96372,90
9088,0.042272806167603,1661154094.57606,1661154094.53379,168,1661154094.53418,168,1661154094.53445,90,1661154094.57606,90
9089,0.049201965332031,1661154100.13552,1661154100.08632,168,1661154100.08674,168,1661154100.08689,90,1661154100.13552,90
9090,0.023386001586914,1661154105.62637,1661154105.60298,168,1661154105.60356,168,1661154105.60374,90,1661154105.62637,90
9091,0.049889087677002,1661154111.17749,1661154111.1276,168,1661154111.12808,168,1661154111.12822,114,1661154111.17749,90
9092,0.010612010955811,1661154116.66208,1661154116.65147,168,1661154116.65207,168,1661154116.6523,90,1661154116.66208,90
9093,0.062774896621704,1661154122.24885,1661154122.18607,168,1661154122.18665,168,1661154122.18684,90,1661154122.24885,90
9094,0.041306972503662,1661154127.74953,1661154127.70822,168,1661154127.70859,168,1661154127.7088,90,1661154127.74953,90
9095,0.038611888885498,1661154133.31357,1661154133.27496,168,1661154133.27522,168,1661154133.2753,90,1661154133.31357,90
9096,0.020250082015991,1661154138.85901,1661154138.83876,168,1661154138.83929,168,1661154138.8394,90,1661154138.85901,114
9097,0.022829055786133,1661154144.46472,1661154144.44189,168,1661154144.44257,168,1661154144.44302,90,1661154144.46472,90
9098,0.049707889556885,1661154150.0642,1661154150.0145,168,1661154150.01534,168,1661154150.01546,114,1661154150.0642,90
9099,0.053303956985474,1661154155.62985,1661154155.57654,168,1661154155.57691,168,1661154155.57708,90,1661154155.62985,90
9100,0.001682996749878,1661154161.12103,1661154161.11934,168,1661154161.12003,168,1661154161.1202,90,1661154161.12103,90
9101,0.011977910995483,1661154166.66788,1661154166.6559,168,1661154166.65629,168,1661154166.65642,114,1661154166.66788,90
9102,0.041399002075195,1661154172.26635,1661154172.22495,168,1661154172.22571,168,1661154172.22588,90,1661154172.26635,114
9103,0.051172971725464,1661154177.86367,1661154177.8125,168,1661154177.81297,168,1661154177.81318,90,1661154177.86367,114
9104,0.008896112442017,1661154183.38293,1661154183.37403,168,1661154183.3746,168,1661154183.37483,90,1661154183.38293,90
9105,0.049508810043335,1661154188.99166,1661154188.94216,168,1661154188.94328,168,1661154188.94343,90,1661154188.99166,90
9106,0.025866031646729,1661154194.52944,1661154194.50357,168,1661154194.5044,168,1661154194.50446,138,1661154194.52944,90
9107,0.030157089233399,1661154200.11018,1661154200.08003,168,1661154200.08048,168,1661154200.08072,114,1661154200.11018,90
9108,0.007418870925903,1661154205.63964,1661154205.63223,168,1661154205.63264,168,1661154205.63276,114,1661154205.63964,90
9109,0.029124975204468,1661154211.19751,1661154211.16838,168,1661154211.16878,168,1661154211.1689,114,1661154211.19751,90
9110,0.049768924713135,1661154216.74318,1661154216.69341,168,1661154216.6939,168,1661154216.69411,90,1661154216.74318,90
9111,0.037482023239136,1661154222.27175,1661154222.23427,168,1661154222.23501,168,1661154222.23552,90,1661154222.27175,90
9112,0.022583961486817,1661154227.78549,1661154227.7629,168,1661154227.76352,168,1661154227.7637,90,1661154227.78549,114
9113,0.019207000732422,1661154233.29954,1661154233.28033,168,1661154233.28088,168,1661154233.28115,90,1661154233.29954,90
9114,0.039356231689453,1661154238.84871,1661154238.80936,168,1661154238.8098,168,1661154238.80998,114,1661154238.84871,114
9115,0.031249046325684,1661154244.36711,1661154244.33586,168,1661154244.33682,168,1661154244.33722,90,1661154244.36711,114
9116,0.028812885284424,1661154249.89544,1661154249.86663,168,1661154249.86745,168,1661154249.86775,90,1661154249.89544,114
9117,0.022907972335816,1661154255.40066,1661154255.37776,168,1661154255.37811,168,1661154255.37829,90,1661154255.40066,114
9118,0.039103031158447,1661154260.94486,1661154260.90575,168,1661154260.90654,168,1661154260.90686,90,1661154260.94486,114
9119,0.021970987319946,1661154266.43754,1661154266.41557,168,1661154266.4162,168,1661154266.41635,114,1661154266.43754,114
9120,0.016429901123047,1661154271.95807,1661154271.94164,168,1661154271.94209,168,1661154271.94223,90,1661154271.95807,90
9121,0.039806127548218,1661154277.49888,1661154277.45908,168,1661154277.45985,168,1661154277.46001,114,1661154277.49888,114
9122,0.01635217666626,1661154282.9972,1661154282.98085,168,1661154282.98157,168,1661154282.98176,90,1661154282.9972,114
9123,0.050200939178467,1661154288.57668,1661154288.52648,168,1661154288.52703,168,1661154288.52729,90,1661154288.57668,90
9124,0.013919115066528,1661154294.08002,1661154294.0661,168,1661154294.06676,168,1661154294.06699,90,1661154294.08002,90
9125,0.027061939239502,1661154299.65137,1661154299.62431,168,1661154299.62479,168,1661154299.62502,90,1661154299.65137,90
9126,0.001553773880005,1661154305.21761,1661154305.21606,168,1661154305.21672,168,1661154305.21689,90,1661154305.21761,90
9127,0.048995971679688,1661154310.80126,1661154310.75226,168,1661154310.75312,168,1661154310.75324,114,1661154310.80126,114
9128,0.042056083679199,1661154316.36546,1661154316.3234,168,1661154316.32407,168,1661154316.32421,90,1661154316.36546,90
9129,0.041543960571289,1661154321.89387,1661154321.85233,168,1661154321.85288,168,1661154321.85306,90,1661154321.89387,90
9130,0.055055141448975,1661154327.43365,1661154327.37859,168,1661154327.37915,168,1661154327.37954,90,1661154327.43365,114
9131,0.055479049682617,1661154332.96922,1661154332.91374,168,1661154332.91419,168,1661154332.9144,90,1661154332.96922,90
9132,0.004236936569214,1661154338.43,1661154338.42577,168,1661154338.42617,168,1661154338.4263,90,1661154338.43,114
9133,0.036843061447144,1661154344.00848,1661154343.97164,168,1661154343.97232,168,1661154343.97246,114,1661154344.00848,114
9134,0.050443887710571,1661154349.55726,1661154349.50682,168,1661154349.50763,168,1661154349.5078,90,1661154349.55726,114
9135,0.013937950134277,1661154355.0588,1661154355.04486,168,1661154355.04525,168,1661154355.04544,90,1661154355.0588,90
9136,0.006155014038086,1661154360.58586,1661154360.57971,168,1661154360.58012,168,1661154360.58036,90,1661154360.58586,114
9137,0.028889894485474,1661154366.18488,1661154366.15599,168,1661154366.15665,168,1661154366.15685,90,1661154366.18488,114
9138,0.024782180786133,1661154371.74208,1661154371.7173,168,1661154371.71775,168,1661154371.71792,90,1661154371.74208,90
9139,0.054407119750977,1661154377.32189,1661154377.26748,168,1661154377.26802,168,1661154377.26815,90,1661154377.32189,114
9140,0.04475998878479,1661154382.8854,1661154382.84064,168,1661154382.84129,168,1661154382.84145,90,1661154382.8854,90
9141,0.014033079147339,1661154388.42172,1661154388.40769,168,1661154388.40817,168,1661154388.40833,90,1661154388.42172,114
9142,0.02773380279541,1661154393.9801,1661154393.95236,168,1661154393.95279,168,1661154393.95306,90,1661154393.9801,114
9143,0.034575939178467,1661154399.60644,1661154399.57187,168,1661154399.57232,168,1661154399.57247,90,1661154399.60644,114
9144,0.033366918563843,1661154405.147,1661154405.11363,168,1661154405.11409,168,1661154405.11421,90,1661154405.147,114
9145,0.028531074523926,1661154410.67763,1661154410.6491,168,1661154410.64947,168,1661154410.64961,114,1661154410.67763,114
9146,0.055835962295532,1661154416.25052,1661154416.19468,168,1661154416.19512,168,1661154416.19525,90,1661154416.25052,114
9147,0.059436798095703,1661154421.80064,1661154421.7412,168,1661154421.74159,168,1661154421.74202,90,1661154421.80064,114
9148,0.045160055160523,1661154427.32681,1661154427.28165,168,1661154427.28233,168,1661154427.2825,90,1661154427.32681,90
9149,0.059149980545044,1661154432.91331,1661154432.85416,168,1661154432.85478,168,1661154432.85491,90,1661154432.91331,114
